Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
9624.171,384,5099.5184,514.5961667,820.6,438.116,438.116,930.649,738.433,355.8,18.189,60.429,119.6,826.5038806,2813.500261,370.5166667
9958.325,270,9097.4205,508.6518571,930,645.15,645.15,1097.297,786.24,447.2,22.244,90.36,178.9,1226.551113,3568.257893,437.0401667
7011.85,57,87.58611111,686.0625,113.8,8.843,8.843,462.434,550.438,111.7,5.946,0,8.1,175.0627176,1327.523602,189.7696667
7080.305,84,479.9006,336.21875,208.8,22.463,22.463,567.384,569.741,125.7,6.739,23.074,22.1,205.7152792,1368.614558,219.123
7324.893,153,838.1496,693.385,314.4,60.375,60.375,588.073,584.305,138.6,7.415,12.344,24.4,289.5684667,1564.033767,225.8561667
8005.273,204,2945.2602,221.0684286,416.1,113.807,113.807,642.091,610.314,165.3,8.81,17.181,34,457.6448857,1984.251438,246.2826667
8654.932,210,2404.454,384.8706,514,175.334,175.334,710.065,641.656,207.2,10.948,25.147,49.8,459.0673833,2057.2651,274.136
9151.106,270,2979.85,576.803,617.5,246.339,246.339,776.229,671.545,249.4,13.056,34.181,67.7,562.4118333,2306.933,302.0185
9356.514,210,3897.4378,382.582,714.8,332.038,332.038,832.209,696.216,295,15.306,44.112,87.3,653.2532333,2482.228633,328.3571667
9447.567,384,6374.367375,771.8925,820.6,438.063,438.063,929.639,738.284,355.7,18.168,60.335,119.4,954.0426563,3039.414979,370.2543333
10044.105,378,7278.259,508.6772857,930,645.236,645.236,1096.477,786.117,447.1,22.218,90.263,178.7,1083.85694,3297.379548,436.8125
7053.494,39,97.09811111,229.2071667,113.8,9.022,9.022,464.27,550.841,112.1,5.962,0,8.3,136.5518565,1256.93688,190.2455
7122.851,114,794.789,336.2005,208.8,22.448,22.448,565.916,569.464,125.6,6.727,23.05,21.9,234.2785417,1433.181417,218.7761667
7343.496,90,1396.934333,346.69275,314.4,60.384,60.384,587.277,584.157,138.6,7.407,12.311,24.4,301.9122569,1591.984514,225.692
8137.322,180,1472.6397,773.74,416.1,113.817,113.817,641.234,610.157,165.3,8.801,17.139,33.9,378.8870583,1848.93645,246.0885
8808.852,225,2404.478667,240.54425,514,175.337,175.337,709.12,641.479,207.2,10.937,25.093,49.7,448.1854931,2061.368653,273.9215
9031.133,252,3310.949222,1153.604,617.5,246.397,246.397,775.165,671.331,249.3,13.043,34.111,67.5,636.4414352,2435.26387,301.7416667
9329.018,420,6495.6855,1339.037,714.8,331.994,331.994,831.211,696.052,294.9,15.289,44.033,87.2,966.849625,3105.089083,328.1141667
9491.963,360,10198.9554,514.594,820.6,438.052,438.052,928.632,738.136,355.6,18.148,60.241,119.3,1249.192533,3637.360733,370.0095
10045.778,432,7278.1391,445.09,930,644.884,644.884,1095.609,785.988,447,22.192,90.159,178.5,1082.870425,3295.98185,436.5746667
6993.565,48,104.1117778,196.7754286,113.8,9.148,9.148,465.47,551.076,112.4,5.971,0,8.5,135.3666839,1244.233368,190.5695
7113.266,108,739.3688333,448.2286667,208.8,22.42,22.42,556.211,567.974,124.5,6.662,22.745,20.7,237.3357917,1440.013917,216.4653333
7426.097,99,931.2974444,277.3544,314.4,60.379,60.379,586.483,584.009,138.6,7.4,12.277,24.3,257.9899037,1518.087974,225.5115
8013.379,192,1636.284,257.9133333,416.1,113.824,113.824,640.381,610,165.3,8.792,17.098,33.8,350.4430278,1771.583389,245.8951667
8626.768,285,2164.0355,962.1785,514,175.338,175.338,708.176,641.303,207.2,10.926,25.038,49.6,493.17775,2121.22,273.7071667
9098.161,324,3310.953333,329.6007143,617.5,246.394,246.394,774.103,671.118,249.3,13.029,34.042,67.4,573.6528373,2321.101508,301.4986667
9334.522,336,3897.3845,669.51875,714.8,332.117,332.117,830.215,695.888,294.9,15.273,43.955,87,687.4306875,2547.390375,327.8718333
9428.36,456,7284.948571,771.89,820.6,438.1,438.1,927.629,737.989,355.5,18.128,60.147,119.1,1035.677631,3199.983095,369.7488333
10076.44,378,10397.07657,508.6731429,930,645.18,645.18,1094.742,785.859,446.8,22.165,90.054,178.3,1343.502476,3822.561619,436.32
6966.426,36,184.227,461.259,113.8,9.515,9.515,469.752,551.915,113.1,6.004,0,9,163.6739167,1295.2045,191.6285
7119.994,60,522.320375,224.1613333,208.8,22.462,22.462,548.093,566.701,123.7,6.608,22.353,19.7,195.6133924,1359.622951,214.5258333
7358.703,171,931.3131111,346.693,314.4,60.388,60.388,585.691,583.862,138.6,7.393,12.244,24.2,269.6810093,1530.416185,225.3316667
8020.427,180,2103.800429,515.827,416.1,113.824,113.824,639.528,609.843,165.2,8.784,17.057,33.8,409.7989524,1891.663072,245.702
8694.695,225,3091.541429,320.7261667,514,175.34,175.34,707.237,641.127,207.1,10.915,24.984,49.5,511.900883,2170.217099,273.4771667
9069.195,180,4256.961,288.4005,617.5,246.336,246.336,773.045,670.905,249.2,13.016,33.972,67.3,636.9142917,2443.065417,301.2396667
9350.026,420,7794.7226,669.5185,714.8,332.071,332.071,829.222,695.725,294.8,15.257,43.877,86.9,1019.080342,3213.523017,327.6301667
9495.756,288,10198.9044,617.5114,820.6,437.951,437.951,926.629,737.842,355.4,18.108,60.053,118.9,1251.487483,3643.120467,369.4886667
9897.103,513,12129.65933,1780.3515,930,645.03,645.03,1093.878,785.731,446.7,22.139,89.951,178.1,1604.964153,4315.857305,436.0831667
6770.587,51,43.96088889,443.8543333,113.8,6.59,6.59,477.697,551.149,109.9,5.976,17.188,10.5,153.1837685,1238.298704,195.4016667
7042.495,90,695.6385,171.87875,208.8,27.996,27.996,635.18,581.399,133.1,7.281,11.308,28.7,218.2731042,1372.801375,232.828
7295.493,144,1197.015429,346.68925,314.4,60.352,60.352,605.531,587.363,138.9,7.575,13.069,25.9,291.7622233,1559.65828,229.723
8063.315,180,1840.553375,515.8213333,416.1,113.781,113.781,660.998,613.628,165.8,9.008,18.09,35.8,390.280059,1854.928451,250.554
8787.801,240,3090.890571,274.9017143,514,175.293,175.293,730.948,645.387,207.9,11.198,26.349,52.2,512.0300238,2180.481048,278.997
9113.26,180,5958.487,1153.7075,617.5,246.221,246.221,799.895,676.148,250.2,13.358,35.734,70.7,854.0142917,2878.195917,307.6725
9254.922,357,7796.5734,382.5837143,714.8,332.176,332.176,854.058,699.633,296.4,15.682,45.845,90.8,993.1439262,3139.675852,333.7363333
9451.941,240,5666.290222,385.944375,820.6,438.131,438.131,951.441,741.443,357.7,18.636,62.4,123.5,853.6847164,2833.817766,375.8533333
9933.322,540,10394.595,445.05025,930,645.048,645.048,1114.609,788.722,449.9,22.818,92.476,183.1,1354.280521,3814.669208,441.9375
6833.857,36,46.05222222,452.364,113.8,8.013,8.013,464.304,550.995,110.1,5.972,2.849,7.9,150.5301852,1248.347704,190.3533333
6957.199,102,987.6355714,170.905,208.8,26.553,26.553,635.344,580.917,132.7,7.257,15.178,29,243.5702143,1408.848762,233.3993333
7355.077,117,931.021,277.3514,314.4,60.352,60.352,604.699,587.213,138.9,7.567,13.035,25.8,261.4742,1509.200233,229.5356667
7893.318,120,1636.049222,515.8216667,416.1,113.786,113.786,660.094,613.464,165.8,8.999,18.047,35.7,368.1372407,1782.512481,250.3506667
8659.711,180,2163.6269,274.902,514,175.296,175.296,729.948,645.202,207.8,11.187,26.292,52,429.6291583,1994.589317,278.7381667
8942.299,342,3724.098125,769.1346667,617.5,246.215,246.215,798.759,675.921,250.1,13.344,35.661,70.6,649.1289826,2440.207799,307.3975
9407.423,399,3898.243,1339.0425,714.8,332.208,332.208,853.012,699.457,296.3,15.665,45.763,90.6,751.3582083,2681.786083,333.4661667
9543.315,360,10199.415,1543.788,820.6,437.997,437.997,950.392,741.278,357.6,18.614,62.303,123.3,1337.773667,3817.519167,375.5811667
9922.122,432,9095.41125,1780.2015,930,644.723,644.723,1113.705,788.577,449.8,22.79,92.369,182.8,1348.091646,3800.742958,441.6735
6890.756,57,82.292,227.9571667,113.8,8.615,8.615,470.405,552.411,111.2,6.027,0,8.5,137.2351806,1230.070028,191.4238333
7058.76,120,1367.9698,340.9945,208.8,25.963,25.963,633.426,580.443,132.4,7.235,16.914,28.9,290.7506917,1520.41455,233.2196667
7406.664,171,1047.41375,462.2526667,314.4,60.355,60.355,603.868,587.063,138.9,7.56,13,25.7,290.9889514,1577.014236,229.3485
8012.325,144,1472.4495,386.8665,416.1,113.8,113.8,659.192,613.3,165.7,8.99,18.004,35.6,345.6501667,1757.590167,250.131
8795.627,210,2704.566625,481.07875,514,175.286,175.286,728.951,645.018,207.8,11.175,26.235,51.9,494.2746979,2146.759729,278.5131667
9090.331,216,4965.5025,769.1283333,617.5,246.254,246.254,797.627,675.694,250.1,13.33,35.587,70.5,741.9564028,2650.785972,307.1396667
9374.924,231,7796.4032,334.76075,714.8,332.139,332.139,851.969,699.282,296.3,15.647,45.682,90.4,978.3768292,3130.671158,333.2133333
9527.686,336,6374.6805,385.94925,820.6,438.082,438.082,949.346,741.114,357.5,18.593,62.206,123.1,920.4377292,2980.499625,375.3098333
9950.908,405,10394.80414,890.10275,930,644.805,644.805,1112.799,788.433,449.6,22.763,92.261,182.6,1379.831074,3869.269982,441.4093333
6982.343,57,170.519,174.03275,113.8,10.058,10.058,490.886,556.521,114.3,6.189,0,10.8,142.8469792,1251.292125,196.4493333
7015.029,108,756.9181111,340.89175,208.8,25.886,25.886,631.86,580.176,132.3,7.222,16.83,28.8,238.6308218,1409.254144,232.8646667
7233.25,135,1197.058286,277.3516,314.4,60.352,60.352,603.039,586.913,138.9,7.552,12.966,25.7,284.9653238,1536.235314,229.1783333
8074.331,192,1472.4507,309.4932,416.1,113.79,113.79,658.293,613.137,165.7,8.981,17.961,35.6,343.1079917,1763.027483,249.9453333
8791.542,255,3090.961571,962.158,514,175.314,175.314,727.957,644.833,207.8,11.164,26.179,51.8,570.2067143,2298.162595,278.2888333
9011.372,306,3310.378778,1153.689,617.5,246.305,246.305,796.499,675.469,250.1,13.317,35.514,70.3,643.4480648,2440.87413,306.8665
9300.424,315,3898.1591,334.761,714.8,332.071,332.071,850.929,699.107,296.2,15.63,45.6,90.3,660.385675,2482.53585,332.961
9489.055,480,6374.705875,441.0872857,820.6,438.036,438.036,948.302,740.95,357.4,18.571,62.108,123,936.8996801,3007.24736,375.0551667
9927.7,324,10394.98429,593.4013333,930,645.036,645.036,1111.9,788.291,449.5,22.735,92.155,182.4,1348.286552,3802.520271,441.1635
6994.145,60,220.9131429,199.5584286,113.8,10.331,10.331,495.846,557.491,115.1,6.228,0,11.4,150.0832143,1266.457929,197.6775
7009.3,108,850.541125,272.633,208.8,25.813,25.813,630.888,579.998,132.3,7.214,17.081,28.7,240.6484271,1412.514521,232.6968333
7335.839,108,1396.589333,693.3795,314.4,60.356,60.356,602.213,586.763,138.9,7.545,12.932,25.6,333.9194861,1651.427306,228.9921667
8002.351,192,1472.4667,773.7335,416.1,113.8,113.8,657.396,612.974,165.7,8.972,17.918,35.5,381.6966833,1828.408533,249.7433333
8780.456,225,2163.6912,274.9025714,514,175.289,175.289,726.965,644.65,207.8,11.152,26.122,51.7,433.046731,2022.223129,278.0648333
9076.41,180,2979.3734,576.84175,617.5,246.233,246.233,795.373,675.244,250,13.303,35.441,70.2,557.1451792,2279.393025,306.5935
9315.925,336,4872.651125,892.6963333,714.8,332.094,332.094,849.892,698.933,296.2,15.613,45.518,90.1,789.7159549,2744.027743,332.7093333
9583.421,408,7285.405,441.0887143,820.6,438.133,438.133,947.261,740.787,357.3,18.55,62.011,122.8,1006.672393,3162.774619,374.7848333
10051.488,270,9095.758,1780.2045,930,644.737,644.737,1111.004,788.149,449.4,22.708,92.049,182.2,1334.245542,3795.364583,440.9183333
6866.948,48,408.0526,351.7885,113.8,10.958,10.958,510.381,560.093,117.1,6.334,0,13,179.205425,1299.924517,201.1513333
7078.144,120,1113.972,170.047875,208.8,25.3,25.3,627.573,579.381,131.8,7.185,18.426,28.4,254.6820729,1452.710646,232.1275
7331.428,108,1675.9302,231.1266667,314.4,60.362,60.362,601.387,586.613,138.8,7.538,12.898,25.5,318.5764056,1620.207811,228.7893333
7986.364,204,1636.079667,257.9113333,416.1,113.797,113.797,656.501,612.811,165.7,8.963,17.876,35.4,353.2446667,1769.042,249.5418333
8744.369,195,2704.63,481.08025,514,175.297,175.297,725.975,644.466,207.7,11.141,26.066,51.6,492.6876875,2135.729375,277.8246667
8997.446,270,2979.4061,461.4708,617.5,246.271,246.271,794.252,675.019,250,13.289,35.368,70,554.9039083,2262.01565,306.3213333
9349.425,357,7796.1668,892.696,714.8,332.198,332.198,848.858,698.76,296.1,15.596,45.437,90,1034.98415,3240.380967,332.4585
9450.786,240,8499.6545,385.95375,820.6,437.991,437.991,946.223,740.624,357.3,18.529,61.914,122.6,1089.115021,3305.830875,374.5316667
10060.268,297,8085.223222,1780.2045,930,644.792,644.792,1110.108,788.007,449.3,22.681,91.943,182,1252.170894,3632.91462,440.6731667
7010.988,57,314.789875,706.685,113.8,11.336,11.336,524.483,562.506,119,6.434,0,14.7,203.5058229,1369.099813,204.5205
6956.941,66,670.0668,453.5986667,208.8,25.381,25.381,627.019,579.275,131.9,7.18,18.085,28.4,236.7572056,1396.797911,231.9765
7253.014,180,931.0798889,346.69,314.4,60.359,60.359,600.563,586.463,138.8,7.53,12.864,25.5,272.0506574,1514.257148,228.62
7957.381,180,2944.9582,386.867,416.1,113.781,113.781,655.609,612.649,165.6,8.953,17.833,35.3,470.9526,1999.847867,249.324
8662.287,165,2704.670625,641.4406667,514,175.303,175.303,724.989,644.283,207.7,11.129,26.009,51.5,503.443941,2143.783549,277.6016667
8976.481,198,4965.725333,384.5568333,617.5,246.263,246.263,793.133,674.795,250,13.275,35.295,69.9,707.8921805,2564.754361,306.0663333
9302.925,315,5568.634857,669.5225,714.8,332.128,332.128,847.826,698.587,296,15.579,45.356,89.8,827.1134464,2817.168393,332.1913333
9482.149,360,7285.429429,771.90825,820.6,438.004,438.004,945.188,740.461,357.2,18.507,61.818,122.4,1029.959973,3193.015113,374.2623333
9936.046,486,8085.335889,445.051625,930,644.998,644.998,1109.216,787.867,449.2,22.653,91.838,181.8,1156.579793,3421.238586,440.429
7028.94,48,671.447,354.766,113.8,11.699,11.699,549.554,566.61,122.2,6.608,0,17.6,206.16525,1371.442,210.4286667
7106.445,78,826.79975,169.878375,208.8,25.05,25.05,624.338,578.797,131.6,7.157,18.896,28.2,226.8805104,1402.495521,231.498
7256.603,90,1047.47625,277.3522,314.4,60.366,60.366,599.741,586.314,138.8,7.523,12.83,25.4,268.3807042,1507.699575,228.4346667
7984.397,132,2454.140333,257.9115,416.1,113.786,113.786,654.718,612.487,165.6,8.944,17.791,35.2,415.2053194,1893.055806,249.1233333
8774.202,255,2163.7529,962.162,514,175.307,175.307,724.004,644.101,207.7,11.118,25.953,51.4,492.4837417,2140.737317,277.3793333
9005.514,234,4965.767333,576.832,617.5,246.306,246.306,792.018,674.572,249.9,13.261,35.222,69.7,726.7820278,2607.653222,305.7788333
9343.424,357,6496.682167,382.5842857,714.8,332.071,332.071,846.798,698.414,296,15.561,45.276,89.6,883.9047877,2937.760242,331.9415
9597.51,336,10199.5874,514.6056667,820.6,438.131,438.131,944.156,740.299,357.1,18.486,61.721,122.2,1249.251422,3651.072344,373.9936667
10051.8,432,8085.284222,445.053375,930,645.058,645.058,1108.319,787.727,449,22.626,91.731,181.6,1151.954716,3431.5326,440.1671667
6934.035,36,755.9946667,707.8355,113.8,11.509,11.509,584.463,571.419,126.1,6.818,0,21.7,245.5956806,1426.529028,218.4166667
6987.177,114,642.561,678.06,208.8,24.517,24.517,619.287,577.928,131,7.117,20.189,27.6,256.298,1442.519167,230.5201667
7347.196,126,931.1066667,231.1268333,314.4,60.356,60.356,598.922,586.164,138.8,7.516,12.796,25.3,257.7369583,1501.697583,228.2496667
8071.418,144,1636.102889,257.9115,416.1,113.79,113.79,653.83,612.325,165.6,8.935,17.748,35.1,347.9360324,1773.220398,248.923
8751.116,225,2404.188778,384.8652,514,175.294,175.294,723.022,643.918,207.6,11.106,25.897,51.3,461.7904148,2075.743996,277.1405
9032.555,288,4256.431,576.8305,617.5,246.325,246.325,790.907,674.35,249.9,13.248,35.15,69.6,672.0472083,2502.94025,305.5258333
9242.923,399,5568.526286,669.52275,714.8,332.108,332.108,845.771,698.242,295.9,15.544,45.195,89.5,833.8514197,2821.146673,331.692
9461.868,456,10199.5724,385.953875,820.6,438.038,438.038,943.126,740.138,357,18.465,61.625,122,1248.37969,3627.005379,373.7256667
10063.579,513,12128.233,508.6312857,930,644.79,644.79,1107.436,787.589,448.9,22.599,91.627,181.4,1500.749607,4131.372214,439.9251667
7012.217,33,609.64625,353.33575,113.8,11.369,11.369,593.465,572.775,127.1,6.878,0,22.9,204.6365,1355.561333,220.5196667
7058.934,96,907.0037143,451.6176667,208.8,24.297,24.297,616.71,577.449,130.7,7.095,20.555,27.4,257.6603651,1457.775397,229.9848333
7430.786,108,931.1165556,693.381,314.4,60.363,60.363,598.103,586.015,138.8,7.508,12.762,25.3,294.675963,1589.674426,228.0813333
7990.443,204,1472.5042,386.8675,416.1,113.79,113.79,652.945,612.164,165.6,8.926,17.706,35,349.9493917,1763.950783,248.7235
8780.026,240,2404.186,641.4426667,514,175.325,175.325,722.041,643.736,207.6,11.095,25.841,51.2,484.3159722,2125.829944,276.9188333
8995.581,180,2979.5179,461.4608,617.5,246.282,246.282,789.799,674.127,249.9,13.234,35.077,69.4,546.8816417,2246.723617,305.2561667
9253.432,399,3897.9092,892.6943333,714.8,332.044,332.044,844.736,698.071,295.9,15.527,45.114,89.3,713.0949611,2581.646589,331.4413333
9500.227,384,6374.71575,1543.815,820.6,438.122,438.122,942.099,739.977,356.9,18.443,61.528,121.8,1020.010146,3176.913292,373.4578333
9953.34,378,14554.0244,890.105,930,645.067,645.067,1106.549,787.451,448.8,22.572,91.521,181.2,1723.363033,4558.422733,439.6821667
7024.998,48,924.9923333,351.7105,113.8,10.98,10.98,612.011,575.244,129.1,6.99,0,25.1,234.0756528,1412.413472,224.7408333
6968.495,90,1038.468333,451.0646667,208.8,23.992,23.992,613.15,576.844,130.3,7.067,21.191,27.1,267.6640833,1463.47,229.2753333
7424.375,153,1047.514625,693.3815,314.4,60.362,60.362,597.286,585.866,138.8,7.501,12.729,25.2,308.0335104,1615.505521,227.897
8069.467,216,2454.186333,257.9118333,416.1,113.791,113.791,652.061,612.002,165.6,8.917,17.663,35,421.9185972,1921.242694,248.5405
8752.941,285,3606.309667,641.4433333,514,175.319,175.319,721.064,643.554,207.6,11.084,25.785,51,588.1231667,2329.168833,276.6811667
9022.617,288,4965.9145,769.0986667,617.5,246.269,246.269,788.695,673.906,249.8,13.22,35.005,69.3,746.9147639,2651.566528,304.9876667
9313.941,252,3897.8678,446.3465,714.8,332.132,332.132,843.703,697.901,295.8,15.51,45.033,89.2,663.5354417,2492.847883,331.1911667
9531.584,408,7285.374857,771.90675,820.6,438.025,438.025,941.075,739.817,356.8,18.422,61.433,121.6,1033.423217,3209.248435,373.1911667
9961.095,486,9096.33375,1186.808667,930,645.064,645.064,1105.665,787.313,448.7,22.544,91.416,181,1302.159035,3717.550236,439.4396667
6916.169,60,761.3025556,198.2512857,113.8,9.843,9.843,649.152,579.397,132.5,7.183,0,29.7,212.5809868,1343.22764,232.9886667
7032.892,90,756.165375,193.0428571,208.8,23.644,23.644,607.996,575.992,129.7,7.028,21.871,26.5,222.031936,1384.090705,228.1811667
7313.971,117,838.0271,231.1271667,314.4,60.372,60.372,596.471,585.717,138.8,7.494,12.695,25.1,248.9646056,1479.149544,227.7128333
8101.492,132,2945.0358,221.0674286,416.1,113.796,113.796,651.179,611.841,165.5,8.908,17.621,34.9,452.6453524,1988.248538,248.3248333
8633.86,300,3606.361167,641.4436667,514,175.296,175.296,720.091,643.373,207.6,11.072,25.729,50.9,589.2634861,2311.826806,276.4608333
8996.657,342,4256.556,769.097,617.5,246.298,246.298,787.593,673.685,249.8,13.207,34.933,69.2,692.1805833,2538.018,304.7363333
9430.448,252,7795.6404,446.3466667,714.8,332.037,332.037,842.672,697.731,295.7,15.493,44.952,89,988.2007556,3161.878678,330.9246667
9612.941,240,8499.586667,385.953125,820.6,438.139,438.139,940.055,739.657,356.7,18.401,61.337,121.4,1088.330649,3332.869965,372.925
9978.857,351,12128.68217,712.0846,930,644.768,644.768,1104.787,787.177,448.5,22.518,91.312,180.8,1503.866398,4124.231962,439.1823333
6863.416,30,1241.783333,340.73825,113.8,8.398,8.398,671.546,580.704,133.4,7.245,11.593,33.3,265.0754653,1433.022597,239.6313333
7114.009,84,854.0217143,337.66625,208.8,23.528,23.528,605.424,575.559,129.5,7.008,22.01,26.3,241.4454137,1437.004161,227.6335
7321.562,135,838.0353,462.2546667,314.4,60.362,60.362,595.658,585.568,138.8,7.487,12.661,25.1,269.6406639,1521.935661,227.5456667
7982.521,192,1472.5284,257.912,416.1,113.807,113.807,650.3,611.681,165.5,8.899,17.579,34.8,337.90945,1739.144733,248.1265
8765.77,150,2404.236,641.4446667,514,175.295,175.295,719.117,643.192,207.5,11.061,25.674,50.8,476.4678889,2108.457611,276.224
9119.691,324,5959.2362,461.4564,617.5,246.343,246.343,786.496,673.465,249.8,13.193,34.861,69,806.8078,2788.037767,304.4691667
